Month,CustID-q,Quantity,CustID-f,Frequency
October 2011,15793,1,18126,138
October 2011,15865,1,17921,137
October 2011,14077,1,18241,137
October 2011,18179,1,15058,137
October 2011,15365,1,16188,137
October 2011,15977,1,13940,136
October 2011,15489,1,16164,136
October 2011,14514,1,13348,136
October 2011,15288,1,16846,135
October 2011,15290,1,15853,135
October 2011,17647,1,14089,134
October 2011,15774,1,15844,134
October 2011,18033,1,15910,133
October 2011,13426,1,16960,133
October 2011,15241,1,14359,132
October 2011,17181,1,13259,132
October 2011,13544,1,13576,132
October 2011,16648,1,14447,132
October 2011,16656,1,16023,131
October 2011,17520,1,17858,131
October 2011,12955,1,13126,131
October 2011,14493,1,17423,131
October 2011,17824,1,17667,130
October 2011,13483,1,17895,130
October 2011,15791,1,17064,129
October 2011,14004,1,15272,128
October 2011,15297,1,15637,128
October 2011,14029,1,17222,128
October 2011,16591,1,14184,127
October 2011,14299,1,16523,127
October 2011,16885,1,12912,126
October 2011,16430,1,12952,126
October 2011,14897,1,18240,126
October 2011,15193,1,17790,125
October 2011,13245,1,16426,125
October 2011,14306,1,16674,125
October 2011,16136,1,13983,125
October 2011,17684,1,13767,125
October 2011,16150,1,17655,125
October 2011,14167,1,13245,125
October 2011,14690,1,14538,125
October 2011,18277,1,13023,124
October 2011,16774,1,16326,124
October 2011,16018,1,17284,124
October 2011,13719,1,16104,123
October 2011,17564,1,15584,123
October 2011,15081,1,18147,123
October 2011,18160,1,16086,123
October 2011,13419,1,15215,123
October 2011,15255,1,15211,123
October 2011,17625,1,15611,122
October 2011,16607,1,13418,122
October 2011,13182,1,15421,121
October 2011,17534,1,15096,120
October 2011,17190,1,14537,120
October 2011,15748,1,17554,120
October 2011,17629,1,14412,120
October 2011,18225,1,17669,120
October 2011,14035,1,17954,119
October 2011,18169,1,16332,119
October 2011,17414,1,17373,118
October 2011,14631,1,13351,117
October 2011,13167,1,14741,117
October 2011,13978,1,12827,117
October 2011,16601,1,14861,117
October 2011,17382,1,16353,116
October 2011,14221,1,17018,116
October 2011,16017,1,15327,116
October 2011,15659,1,16861,116
October 2011,16313,1,17412,116
October 2011,13538,1,17530,116
October 2011,12828,1,13431,116
October 2011,16203,1,14434,116
October 2011,13652,1,13524,116
October 2011,18276,1,16621,115
October 2011,16020,1,13575,115
October 2011,13756,1,17071,115
October 2011,17602,1,16418,114
October 2011,14798,1,16081,114
October 2011,17836,1,17974,113
October 2011,17025,1,16183,113
October 2011,17410,1,15952,112
October 2011,13602,1,16232,112
October 2011,13517,1,13617,112
October 2011,16260,1,15568,112
October 2011,17330,1,13924,111
October 2011,13591,1,15054,111
October 2011,17373,1,15659,111
October 2011,13791,1,15804,110
October 2011,13576,1,16009,110
October 2011,14128,1,18088,109
October 2011,18067,1,16150,109
October 2011,16877,1,16607,109
October 2011,12820,1,17323,108
October 2011,18147,1,16682,108
October 2011,13858,1,15140,108
October 2011,14525,1,14834,107
October 2011,13260,1,13610,107
October 2011,13784,1,16601,107
October 2011,13760,1,15886,107
October 2011,15937,1,14883,107
October 2011,16680,1,14640,107
October 2011,17228,1,16385,106
October 2011,14262,1,13546,106
October 2011,16593,1,16156,106
October 2011,13028,1,17800,106
October 2011,14852,1,15622,106
October 2011,17071,1,16768,106
October 2011,14799,1,16458,106
October 2011,15664,1,15835,106
October 2011,16773,1,16115,105
October 2011,17064,1,16203,104
October 2011,17361,1,15762,104
October 2011,13165,1,14810,103
October 2011,13169,1,16430,103
October 2011,13956,1,17534,103
October 2011,16085,1,16011,102
October 2011,16350,1,16017,102
October 2011,13034,1,18211,101
October 2011,16682,1,13835,101
October 2011,17354,1,15329,100
October 2011,16086,1,13107,100
October 2011,16949,1,17330,100
October 2011,17734,1,13760,100
October 2011,15244,1,14780,100
October 2011,17895,1,16895,99
October 2011,15622,1,16438,99
October 2011,16713,1,16179,99
October 2011,13431,1,17109,99
October 2011,17243,1,17975,97
October 2011,13750,1,13668,97
October 2011,15565,1,17073,96
October 2011,14801,1,15297,96
October 2011,15330,1,16774,96
October 2011,16455,1,17025,96
October 2011,16059,1,17420,96
October 2011,15058,1,14534,95
October 2011,14567,1,16177,95
October 2011,12910,1,16085,95
October 2011,15228,1,18228,95
October 2011,14537,1,14910,94
October 2011,13590,1,16680,94
October 2011,17666,1,17361,94
October 2011,17214,1,13416,94
October 2011,17975,1,16954,94
October 2011,15969,1,16770,93
October 2011,13668,1,17447,93
October 2011,16515,1,17483,93
October 2011,13126,1,13177,91
October 2011,13171,1,14585,91
October 2011,17557,1,14467,91
October 2011,14518,1,15511,91
October 2011,15300,1,15199,91
October 2011,13629,1,16184,91
October 2011,14495,1,13491,91
October 2011,15838,1,14959,91
October 2011,18149,1,16208,90
October 2011,16168,1,18229,90
October 2011,17973,1,14239,90
October 2011,17175,1,13782,89
October 2011,16905,1,13212,89
October 2011,15380,1,16361,89
October 2011,18229,1,15545,88
October 2011,13416,1,16190,88
October 2011,17554,1,16932,87
October 2011,15089,1,16809,87
October 2011,16667,1,17836,87
October 2011,15656,1,17739,87
October 2011,17750,1,13860,87
October 2011,15453,1,16241,86
October 2011,13974,1,14970,85
October 2011,13918,1,15774,85
October 2011,13208,1,14690,85
October 2011,17125,1,13750,85
October 2011,15815,1,16298,84
October 2011,13279,1,17634,84
October 2011,13213,1,18136,84
October 2011,15385,1,14295,84
October 2011,17244,1,12963,84
October 2011,15214,1,15014,83
October 2011,15240,1,15281,83
October 2011,15264,1,15376,82
October 2011,17293,1,13725,82
October 2011,18240,1,13103,82
October 2011,14145,1,17148,82
October 2011,14819,1,15345,81
October 2011,16179,1,16836,81
October 2011,14138,1,15335,80
October 2011,13138,1,16924,80
October 2011,18261,1,15669,80
October 2011,16554,1,16855,80
October 2011,14332,1,16362,79
October 2011,15376,1,16235,78
October 2011,14428,1,16248,78
October 2011,13725,1,16847,78
October 2011,13013,1,13247,78
October 2011,13845,1,14642,76
October 2011,18211,1,17206,76
October 2011,16190,1,15756,75
October 2011,16506,1,15782,75
October 2011,13186,1,16969,75
October 2011,13499,1,16106,74
October 2011,14538,1,13013,74
October 2011,15677,1,15121,74
October 2011,16201,1,14507,74
October 2011,16235,1,14731,74
October 2011,12909,1,14582,73
October 2011,13947,1,16412,73
October 2011,14754,1,15937,73
October 2011,17878,1,15440,72
October 2011,14312,1,18237,72
October 2011,18154,1,16099,72
October 2011,15730,1,14077,72
October 2011,15421,1,13104,72
October 2011,15886,1,16444,70
October 2011,17620,1,16206,69
October 2011,16183,1,17920,69
October 2011,17081,1,17462,69
October 2011,13763,1,13858,69
October 2011,15837,1,12923,68
October 2011,15612,1,12895,68
October 2011,17470,1,18277,68
October 2011,17109,1,14273,68
October 2011,14441,1,13473,68
October 2011,15211,1,17785,67
October 2011,16101,1,17734,67
October 2011,13379,1,13690,67
October 2011,16758,1,17344,66
October 2011,14640,1,16313,66
October 2011,14487,1,14976,66
October 2011,17739,1,15610,66
October 2011,15739,1,17096,65
October 2011,16188,1,13719,65
October 2011,18126,1,14825,65
October 2011,17420,1,17965,65
October 2011,13617,1,13930,64
October 2011,14550,1,13792,64
October 2011,13573,1,15579,64
October 2011,15140,1,15276,64
October 2011,13911,1,18283,63
October 2011,15121,1,16441,63
October 2011,13669,1,14054,62
October 2011,15142,1,15208,62
October 2011,16171,1,14027,62
October 2011,13103,1,16325,62
October 2011,14201,1,18169,61
October 2011,16793,1,13283,60
October 2011,17567,1,13171,60
October 2011,15766,1,17620,60
October 2011,18136,1,17549,60
October 2011,18221,1,14761,60
October 2011,15844,1,16989,60
October 2011,16561,1,15110,59
October 2011,13350,1,15038,59
October 2011,14443,1,15214,59
October 2011,14412,1,16775,58
October 2011,14180,1,13138,58
October 2011,15864,1,17737,57
October 2011,14107,1,13598,57
October 2011,14638,1,17917,56
October 2011,13897,1,16794,56
October 2011,14975,1,13806,56
October 2011,13917,1,15865,56
October 2011,16248,1,15860,55
October 2011,13700,1,13468,55
October 2011,16040,1,13637,55
October 2011,14295,1,17014,55
October 2011,16982,1,13956,55
October 2011,15568,1,13006,55
October 2011,16123,1,15286,55
October 2011,15963,1,14141,54
October 2011,18272,1,15288,54
October 2011,17669,1,17214,54
October 2011,14218,1,14539,53
October 2011,14239,1,13487,52
October 2011,13689,1,13544,52
October 2011,14825,1,14333,52
October 2011,14273,1,16363,52
October 2011,16239,1,13854,52
October 2011,16169,1,13110,51
October 2011,18130,1,15748,51
October 2011,15762,1,15754,51
October 2011,14383,1,17679,51
October 2011,14027,1,13865,50
October 2011,14139,1,14419,50
October 2011,15134,1,15380,50
October 2011,16333,1,15807,50
October 2011,16855,1,14217,49
October 2011,17754,1,14819,49
October 2011,13627,1,18005,48
October 2011,13980,1,15969,48
October 2011,16434,1,13193,48
October 2011,17512,1,17279,48
October 2011,13049,1,16566,48
October 2011,18161,1,13827,46
October 2011,17148,1,16750,46
October 2011,17483,1,17562,46
October 2011,17888,1,14798,46
October 2011,17725,1,16239,46
October 2011,14907,1,16542,46
October 2011,15158,1,14504,45
October 2011,15740,1,16243,45
October 2011,13193,1,16885,45
October 2011,13198,1,17557,45
October 2011,13690,1,18030,45
October 2011,13473,1,14167,44
October 2011,13308,1,18261,44
October 2011,15189,1,13947,44
October 2011,17549,1,17527,44
October 2011,16458,1,17564,43
October 2011,14173,1,16225,42
October 2011,13225,1,14805,41
October 2011,17001,1,16591,41
October 2011,14780,1,17611,40
October 2011,15610,1,16059,40
October 2011,17676,1,14495,40
October 2011,13666,1,17892,40
October 2011,16542,1,17262,40
October 2011,17644,1,18061,38
October 2011,13805,1,13538,38
October 2011,17724,1,16168,38
October 2011,14484,1,17402,38
October 2011,16164,1,15587,36
October 2011,14147,1,13876,36
October 2011,16361,1,15132,36
October 2011,14555,1,14744,35
October 2011,14507,1,14541,34
October 2011,14102,1,18042,33
October 2011,17402,1,13695,32
October 2011,13842,1,15370,32
October 2011,13035,1,13651,32
October 2011,16954,1,15081,32
October 2011,17279,1,15565,32
October 2011,17930,1,14555,32
October 2011,16210,1,14214,32
October 2011,15587,1,16915,31
October 2011,16157,1,16593,31
October 2011,15803,1,15612,31
October 2011,13394,1,14173,31
October 2011,16184,1,17647,30
October 2011,13549,1,18149,30
October 2011,13954,1,13890,30
October 2011,16847,1,15089,29
October 2011,12879,1,15516,27
October 2011,17816,1,14180,26
October 2011,18172,1,17181,25
October 2011,17405,1,17081,25
October 2011,15667,1,13145,24
October 2011,15181,1,13147,24
October 2011,15239,1,15836,24
October 2011,15321,1,15469,24
October 2011,14755,1,17382,24
October 2011,15304,1,16506,24
October 2011,13006,1,16171,24
October 2011,16742,1,17024,24
October 2011,13835,1,15187,24
October 2011,16653,1,14440,22
October 2011,18042,1,15048,22
October 2011,17857,1,15465,22
October 2011,16842,1,17928,22
October 2011,14739,1,16513,21
October 2011,16881,1,15355,21
October 2011,13491,1,13549,21
October 2011,17928,1,14623,20
October 2011,14761,1,15706,20
October 2011,16637,1,14261,19
October 2011,13876,1,15304,18
October 2011,15281,1,17796,18
October 2011,14861,1,13058,17
October 2011,14214,1,17986,10
October 2011,12963,1,18019,7
October 2011,13348,1,16354,6
October 2011,16363,1,17816,5
October 2011,13058,1,13666,4
October 2011,14731,1,16454,2
October 2011,16836,1,17736,1
October 2011,14511,1,16966,1
October 2011,13854,1,12843,1
October 2011,16969,1,14665,0
October 2011,15129,1,17552,0
October 2011,15728,1,14792,0
October 2011,14967,1,13499,-1
October 2011,15286,1,16842,-1
October 2011,16102,1,17481,-1
October 2011,18171,1,16690,-1
October 2011,17024,1,12957,-1
October 2011,16909,1,17603,-1
October 2011,17940,1,13519,-1
October 2011,17227,1,14113,-1
October 2011,17262,1,17164,-1
October 2011,17481,1,15287,-1
October 2011,16389,1,13647,-1
October 2011,17965,1,17159,-1
October 2011,15604,1,18053,-1
October 2011,16690,1,18188,-1
October 2011,12957,1,14907,-2
October 2011,17679,1,13198,-2
October 2011,13247,1,18172,-2
October 2011,16782,1,16909,-2
October 2011,15841,1,16782,-2
October 2011,16359,1,15411,-2
October 2011,15835,1,16245,-3
October 2011,13104,1,13279,-3
October 2011,14356,1,13350,-3
October 2011,15315,1,16157,-3
October 2011,13524,1,15239,-3
October 2011,16566,1,14227,-3
October 2011,15187,1,15745,-3
October 2011,15344,1,13055,-3
October 2011,14227,1,14428,-4
October 2011,17796,1,17644,-4
October 2011,16737,1,15841,-4
October 2011,17206,1,14356,-4
October 2011,17603,1,13131,-4
October 2011,13519,1,16462,-4
October 2011,13131,1,17633,-4
October 2011,14188,1,14188,-6
October 2011,14113,1,14944,-6
October 2011,14541,1,15344,-8
October 2011,16989,1,13954,-9
October 2011,16462,1,17405,-9
October 2011,17164,1,16653,-10
October 2011,15132,1,17724,-11
October 2011,15287,1,14147,-12
October 2011,13647,1,13035,-17
October 2011,16354,1,16101,-18
October 2011,15745,1,15321,-18
October 2011,13366,1,15125,-28
October 2011,17159,1,15728,-34
October 2011,13055,1,13113,-41
October 2011,17736,1,15606,-42
October 2011,16966,1,14501,-42
October 2011,14944,1,16839,-48
October 2011,17633,1,15322,-51
October 2011,15411,1,13314,-61
October 2011,18053,1,13364,-63
October 2011,14501,1,18194,-184
October 2011,17986,1,16742,-190
October 2011,12843,1,15365,-325
October 2011,16454,1,13791,-372
October 2011,18188,1,14557,-510
September 2011,17841,15,17450,25666
September 2011,18102,14,18102,11561
September 2011,12748,13,14298,8448
September 2011,17450,13,18251,7824
September 2011,14606,11,17511,6051
September 2011,13089,10,12748,4487
September 2011,17997,8,17949,4364
September 2011,15311,8,13089,3836
September 2011,16029,8,13694,3138
September 2011,15804,7,14769,2714
September 2011,17716,6,16422,2420
September 2011,17811,6,14096,2329
September 2011,17949,6,16843,2304
September 2011,16362,6,14866,2289
September 2011,13767,6,13324,2172
September 2011,12971,6,13798,2090
September 2011,17865,6,17841,1890
September 2011,13408,6,15311,1847
September 2011,14096,5,17428,1837
September 2011,12921,5,15061,1835
September 2011,14298,5,13555,1792
September 2011,16187,5,12901,1788
September 2011,15189,5,15838,1768
September 2011,13704,5,16029,1751
September 2011,18172,5,17306,1720
September 2011,16422,5,13069,1686
September 2011,17961,5,15382,1665
September 2011,15061,5,13408,1654
September 2011,16076,4,14124,1618
September 2011,14456,4,14739,1604
September 2011,13018,4,13767,1530
September 2011,14680,4,16745,1517
September 2011,13694,4,12830,1488
September 2011,16910,4,15484,1478
September 2011,14194,4,13098,1427
September 2011,14562,4,15547,1288
September 2011,13468,4,14422,1286
September 2011,14527,4,12921,1283
September 2011,14688,4,13881,1274
September 2011,16523,4,17133,1238
September 2011,16173,4,14952,1164
September 2011,14177,4,12906,1163
September 2011,17511,4,17015,1153
September 2011,14299,4,14212,1152
September 2011,13319,4,15653,1152
September 2011,16735,4,16187,1132
September 2011,15622,4,16333,1128
September 2011,17340,4,17365,1126
September 2011,15358,4,14887,1100
September 2011,16626,4,14961,1099
September 2011,16705,4,17107,1099
September 2011,15521,4,17389,1092
September 2011,13798,4,14456,1085
September 2011,14397,4,14944,1082
September 2011,18065,3,13988,1076
September 2011,16713,3,14014,1076
September 2011,14410,3,13139,1073
September 2011,14769,3,15251,1067
September 2011,13880,3,14164,1033
September 2011,16984,3,13704,1028
September 2011,16426,3,12971,1024
September 2011,15547,3,15114,1023
September 2011,15039,3,16523,1005
September 2011,16729,3,16160,1005
September 2011,13136,3,13848,1000
September 2011,15856,3,14895,992
September 2011,16145,3,16182,991
September 2011,14367,3,16746,977
September 2011,14217,3,18145,972
September 2011,15005,3,15980,968
September 2011,16293,3,14146,966
September 2011,15533,3,14125,960
September 2011,17581,3,16656,949
September 2011,14159,3,17656,936
September 2011,13418,3,15903,936
September 2011,17491,3,16281,934
September 2011,17243,3,15358,933
September 2011,15498,3,16240,927
September 2011,12822,3,16013,916
September 2011,15253,3,14306,915
September 2011,16764,3,16729,910
September 2011,17576,3,17602,901
September 2011,15194,3,15947,898
September 2011,18223,3,17581,897
September 2011,13881,3,17865,897
September 2011,15201,3,16839,892
September 2011,13527,3,15050,889
September 2011,13384,3,15978,888
September 2011,14524,3,17381,888
September 2011,17220,3,16081,887
September 2011,14691,3,16525,876
September 2011,15187,3,18235,872
September 2011,15114,3,14159,867
September 2011,14487,3,16735,867
September 2011,14808,3,14250,866
September 2011,13430,3,17685,861
September 2011,17677,3,13949,860
September 2011,15144,3,16818,848
September 2011,14239,3,14060,846
September 2011,15810,3,14667,841
September 2011,15755,3,17139,839
September 2011,15050,3,15341,812
September 2011,14944,3,15529,803
September 2011,16011,3,13639,794
September 2011,17870,3,15365,790
September 2011,17370,3,16984,785
September 2011,16168,3,17593,782
September 2011,14895,3,17716,771
September 2011,17069,3,15856,769
September 2011,14060,3,16655,768
September 2011,14356,3,12867,764
September 2011,14735,3,17528,758
September 2011,13552,3,16101,757
September 2011,16474,3,14360,745
September 2011,15365,3,14258,744
September 2011,16133,3,13196,739
September 2011,16656,3,16460,739
September 2011,18229,3,17919,732
September 2011,13999,3,14414,726
September 2011,16156,3,13134,725
September 2011,15513,3,14367,724
September 2011,13599,3,18188,724
September 2011,16689,3,15594,721
September 2011,13777,3,14609,720
September 2011,16839,3,16653,709
September 2011,16928,3,17426,700
September 2011,18241,3,17017,700
September 2011,18109,3,14031,690
September 2011,15502,3,15513,689
September 2011,17573,3,16705,687
September 2011,15150,3,13263,687
September 2011,15764,3,17750,686
September 2011,16057,3,13018,684
September 2011,16525,3,13851,682
September 2011,15618,3,17679,678
September 2011,12879,3,13418,674
September 2011,16268,2,15755,670
September 2011,14565,2,14412,666
September 2011,17434,2,16133,666
September 2011,15410,2,15185,666
September 2011,13658,2,16145,664
September 2011,17002,2,16713,661
September 2011,16818,2,15194,661
September 2011,17090,2,13588,656
September 2011,16629,2,17348,656
September 2011,14667,2,17037,652
September 2011,13804,2,15782,644
September 2011,17719,2,13055,642
September 2011,16240,2,16715,642
September 2011,12957,2,13979,639
September 2011,13700,2,13384,639
September 2011,15763,2,14561,639
September 2011,16609,2,15674,637
September 2011,14395,2,15321,636
September 2011,13630,2,18225,634
September 2011,16493,2,18194,632
September 2011,15034,2,13429,620
September 2011,14824,2,15067,619
September 2011,13555,2,15144,618
September 2011,17139,2,16609,616
September 2011,17663,2,15933,616
September 2011,15752,2,15505,616
September 2011,13098,2,14997,612
September 2011,13448,2,18242,609
September 2011,16013,2,13078,606
September 2011,15067,2,17317,606
September 2011,16353,2,13141,606
September 2011,14866,2,13354,604
September 2011,13097,2,17004,602
September 2011,17675,2,15189,600
September 2011,14110,2,13233,600
September 2011,16172,2,17997,599
September 2011,15933,2,17311,595
September 2011,18242,2,16036,589
September 2011,17757,2,14062,588
September 2011,12895,2,17857,588
September 2011,13695,2,16108,587
September 2011,12940,2,13880,577
September 2011,13458,2,17677,577
September 2011,17315,2,15829,576
September 2011,16558,2,15841,576
September 2011,13488,2,13211,573
September 2011,17091,2,17552,565
September 2011,16326,2,14503,560
September 2011,14546,2,17033,560
September 2011,17377,2,15366,560
September 2011,17894,2,13908,559
September 2011,14842,2,13336,559
September 2011,13055,2,13431,556
September 2011,14141,2,14533,555
September 2011,12867,2,12822,548
September 2011,14961,2,15150,548
September 2011,17656,2,16341,547
September 2011,14420,2,14004,541
September 2011,15154,2,13178,539
September 2011,12839,2,14101,536
September 2011,14415,2,16558,535
September 2011,15443,2,16268,533
September 2011,13249,2,15290,532
September 2011,17428,2,13026,531
September 2011,14198,2,13804,524
September 2011,13305,2,13124,524
September 2011,14965,2,14321,522
September 2011,16813,2,14680,520
September 2011,16161,2,14916,520
September 2011,16945,2,18229,518
September 2011,14916,2,14194,517
September 2011,16746,2,14272,512
September 2011,14227,2,13658,511
September 2011,15769,2,13931,510
September 2011,17068,2,14557,510
September 2011,15078,2,14305,507
September 2011,14307,2,14709,502
September 2011,18180,2,15555,501
September 2011,13320,2,13985,494
September 2011,16401,2,16629,492
September 2011,13078,2,12939,492
September 2011,18008,2,12839,491
September 2011,17567,2,17154,490
September 2011,14292,2,13695,488
September 2011,16360,2,18055,487
September 2011,16108,2,13316,487
September 2011,18225,2,13126,486
September 2011,17490,2,13448,483
September 2011,17071,2,16928,483
September 2011,15888,2,18016,481
September 2011,15398,2,16603,480
September 2011,17724,2,17172,480
September 2011,15696,2,16767,480
September 2011,17506,2,15804,479
September 2011,12909,2,17805,478
September 2011,17528,2,16669,474
September 2011,17037,2,15187,474
September 2011,13588,2,18069,471
September 2011,13577,2,14221,467
September 2011,16160,2,12957,465
September 2011,14709,2,14796,465
September 2011,14211,2,14849,464
September 2011,16843,2,16910,463
September 2011,16332,2,17370,462
September 2011,14146,2,13700,459
September 2011,15555,2,16011,457
September 2011,14306,2,12910,456
September 2011,18041,2,16480,455
September 2011,13931,2,17735,454
September 2011,15321,2,17644,454
September 2011,18226,2,15039,453
September 2011,14276,2,15673,450
September 2011,17612,2,13629,450
September 2011,16573,2,16493,447
September 2011,17218,2,15075,447
September 2011,12997,2,14691,445
September 2011,16672,2,13644,444
September 2011,17779,2,17164,442
September 2011,15594,2,15175,442
September 2011,16460,2,14487,441
September 2011,17774,2,13375,441
September 2011,16603,2,13924,437
September 2011,13925,2,16909,436
September 2011,15301,2,15298,435
September 2011,14952,2,16161,435
September 2011,12906,2,12936,434
September 2011,16681,2,13035,432
September 2011,17306,2,13784,432
September 2011,13576,2,15626,430
September 2011,15429,2,15602,428
September 2011,17750,2,15078,426
September 2011,13434,2,13004,426
September 2011,14243,2,13334,424
September 2011,13263,2,12955,424
September 2011,15860,2,16128,424
September 2011,16744,2,16722,422
September 2011,12939,2,15932,422
September 2011,15903,2,13430,421
September 2011,15601,2,16033,419
September 2011,13375,2,15322,416
September 2011,15465,2,16574,416
September 2011,12989,2,15799,416
September 2011,13769,2,15105,416
September 2011,13854,2,18172,413
September 2011,13871,2,16626,413
September 2011,16341,2,16779,411
September 2011,18158,2,16169,410
September 2011,16394,2,15364,409
September 2011,15955,2,16394,409
September 2011,16745,2,12952,408
September 2011,14040,2,17675,408
September 2011,14796,2,17651,408
September 2011,14543,2,13842,404
September 2011,17480,2,16327,402
September 2011,15706,2,14546,400
September 2011,13134,2,17669,398
September 2011,13014,2,13941,396
September 2011,14901,2,17220,395
September 2011,17422,2,17498,394
September 2011,13026,2,13518,392
September 2011,13021,2,14854,391
September 2011,17389,2,12842,390
September 2011,16389,2,13381,390
September 2011,15136,2,17653,390
September 2011,14883,2,15769,388
September 2011,14164,2,17422,387
September 2011,17405,2,15172,387
September 2011,15505,2,15955,386
September 2011,15841,2,15671,384
September 2011,14522,2,14261,383
September 2011,13949,2,14401,382
September 2011,15105,2,14808,381
September 2011,18118,2,15807,380
September 2011,14414,2,17864,378
September 2011,13079,2,14852,377
September 2011,15159,2,13107,377
September 2011,14849,2,17613,376
September 2011,18094,2,16464,375
September 2011,14062,2,15253,375
September 2011,16458,2,17333,375
September 2011,13435,2,13777,374
September 2011,15380,2,15398,373
September 2011,14004,2,13266,373
September 2011,13145,2,15136,373
September 2011,15980,2,16551,373
September 2011,13993,2,16650,372
September 2011,14129,2,13321,372
September 2011,17572,2,15218,370
September 2011,17214,2,17838,369
September 2011,14401,2,14907,368
September 2011,18198,2,14965,365
September 2011,13426,2,17730,364
September 2011,13860,2,18180,363
September 2011,14111,2,14432,362
September 2011,14948,2,15239,361
September 2011,13324,2,14560,360
September 2011,16210,2,13136,358
September 2011,13748,2,16681,357
September 2011,17857,2,13314,356
September 2011,13016,2,13183,356
September 2011,14019,2,17758,355
September 2011,14284,2,15238,355
September 2011,17460,2,16771,354
September 2011,15251,2,14227,354
September 2011,13627,2,14696,353
September 2011,13808,2,16672,352
September 2011,16150,2,15864,352
September 2011,17449,2,17144,351
September 2011,17386,2,13330,351
September 2011,16211,2,17447,350
September 2011,14837,2,14824,349
September 2011,17027,2,15005,349
September 2011,15737,2,14307,347
September 2011,14915,2,12989,347
September 2011,13321,2,13611,346
September 2011,12995,2,18092,346
September 2011,14560,2,17802,345
September 2011,13282,2,15159,345
September 2011,17696,2,15099,343
September 2011,16989,2,17090,342
September 2011,14681,2,13468,342
September 2011,13347,1,15622,342
September 2011,13350,1,14152,342
September 2011,13372,1,16761,341
September 2011,13376,1,17530,341
September 2011,15626,1,13599,340
September 2011,16650,1,18192,339
September 2011,18235,1,13764,339
September 2011,14171,1,15974,338
September 2011,14446,1,17069,338
September 2011,18066,1,17480,336
September 2011,14739,1,13566,335
September 2011,14250,1,15752,335
September 2011,13536,1,18222,335
September 2011,16098,1,15034,333
September 2011,14067,1,14110,333
September 2011,13566,1,14420,333
September 2011,13390,1,16709,330
September 2011,13662,1,14806,330
September 2011,16229,1,16379,330
September 2011,13983,1,17594,330
September 2011,14125,1,17299,329
September 2011,16464,1,14282,328
September 2011,12952,1,15492,327
September 2011,14780,1,14107,326
September 2011,14529,1,13823,325
September 2011,16358,1,18094,324
September 2011,17004,1,17674,323
September 2011,18069,1,13510,322
September 2011,14540,1,13356,321
September 2011,17950,1,17416,320
September 2011,16983,1,13536,319
September 2011,17700,1,16049,319
September 2011,16686,1,15475,319
September 2011,15453,1,14019,317
September 2011,13959,1,13488,316
September 2011,13013,1,15498,316
September 2011,15611,1,15522,316
September 2011,16655,1,13210,316
September 2011,16407,1,14395,315
September 2011,12854,1,14649,315
September 2011,13137,1,17700,314
September 2011,14422,1,17576,314
September 2011,14684,1,16279,314
September 2011,13441,1,15392,314
September 2011,16008,1,16700,313
September 2011,17309,1,13097,312
September 2011,17073,1,16689,312
September 2011,15807,1,16102,312
September 2011,18122,1,14951,311
September 2011,17133,1,14446,310
September 2011,16370,1,13808,308
September 2011,15099,1,18041,307
September 2011,17685,1,16820,307
September 2011,15382,1,13249,306
September 2011,16182,1,15839,306
September 2011,18236,1,14163,304
September 2011,16719,1,17612,303
September 2011,18265,1,15301,303
September 2011,13147,1,18053,302
September 2011,13410,1,16210,302
September 2011,13941,1,17491,301
September 2011,15484,1,13137,300
September 2011,16255,1,17783,300
September 2011,15298,1,13434,300
September 2011,13267,1,16369,299
September 2011,13268,1,16358,298
September 2011,14820,1,15429,298
September 2011,16361,1,13192,297
September 2011,13309,1,13320,297
September 2011,14711,1,13867,297
September 2011,16327,1,17490,296
September 2011,18144,1,13630,295
September 2011,16369,1,16945,294
September 2011,16891,1,15660,294
September 2011,13314,1,16395,294
September 2011,17410,1,16613,293
September 2011,16653,1,14285,293
September 2011,13334,1,16624,292
September 2011,17686,1,13435,292
September 2011,15652,1,15291,291
September 2011,16434,1,17388,289
September 2011,14387,1,18204,288
September 2011,16181,1,13099,288
September 2011,15674,1,16027,288
September 2011,17469,1,17068,285
September 2011,14655,1,17930,285
September 2011,17731,1,18001,285
September 2011,16717,1,15834,284
September 2011,16985,1,15417,284
September 2011,14432,1,13268,283
September 2011,16485,1,17049,283
September 2011,15975,1,15845,283
September 2011,16999,1,13670,282
September 2011,14441,1,12965,281
September 2011,16241,1,13787,281
September 2011,15996,1,15998,280
September 2011,13192,1,13394,280
September 2011,12937,1,16255,277
September 2011,14473,1,17811,277
September 2011,17552,1,17091,277
September 2011,17299,1,13548,277
September 2011,17050,1,13450,276
September 2011,13211,1,16992,274
September 2011,15523,1,14032,273
September 2011,17061,1,16332,272
September 2011,14261,1,14236,272
September 2011,17079,1,14189,270
September 2011,13759,1,14356,270
September 2011,13516,1,14735,270
September 2011,13772,1,14883,270
September 2011,13518,1,13576,269
September 2011,13012,1,16360,268
September 2011,13269,1,16678,268
September 2011,15322,1,14676,268
September 2011,15834,1,18217,268
September 2011,17883,1,13759,267
September 2011,17628,1,13991,266
September 2011,15071,1,16607,266
September 2011,14818,1,14894,265
September 2011,16101,1,17315,264
September 2011,13032,1,13516,264
September 2011,16107,1,13862,264
September 2011,18171,1,14292,264
September 2011,16444,1,17131,264
September 2011,13354,1,14038,264
